2025-10-09 07:16:18,2,7,6,3,5,4,7,4,5,5,7,7,3,7,6,5,9,4,5,3,0.359,normal
2025-10-09 07:16:27,8,8,3,4,6,6,4,3,3,6,6,6,2,6,6,4,5,6,7,7,0.372,normal
2025-10-09 07:16:27,3,9,6,5,7,4,4,3,7,4,6,8,3,6,3,4,6,6,8,5,0.385,normal
2025-10-09 07:16:48,6,6,3,6,7,7,7,6,3,3,7,7,1,5,3,4,7,6,8,7,0.365,normal
2025-10-09 07:16:57,3,9,7,7,6,6,8,4,7,5,4,3,2,5,4,6,5,6,8,4,0.289,normal
2025-10-09 07:16:58,6,5,7,6,8,4,4,3,4,3,7,8,1,6,3,7,7,5,5,3,0.371,normal
2025-10-09 07:17:18,6,9,5,7,5,6,7,4,5,7,8,6,1,8,6,5,9,4,5,4,0.379,normal
2025-10-09 07:17:27,4,8,6,8,7,7,4,5,4,6,8,6,1,8,6,7,5,7,7,5,0.36,normal
2025-10-09 07:17:27,7,4,6,8,5,4,6,2,5,3,6,6,1,7,6,8,7,4,4,7,0.337,normal
2025-10-09 07:17:48,7,5,6,6,7,5,8,3,3,5,5,8,2,6,4,4,7,4,5,4,0.416,normal
2025-10-09 07:17:57,3,5,5,8,8,5,7,5,3,6,6,7,1,7,4,8,8,5,4,5,0.324,normal
2025-10-09 07:17:57,7,9,3,5,5,4,4,3,4,3,5,5,3,5,4,5,7,4,6,7,0.28,normal
2025-10-09 07:18:18,3,4,6,8,6,4,5,4,5,7,5,7,3,8,4,5,8,5,6,3,0.35,normal
2025-10-09 07:18:27,4,5,5,3,9,5,8,6,4,7,4,8,2,6,3,6,5,5,6,6,0.387,normal
2025-10-09 07:18:27,7,9,6,5,8,5,4,2,5,4,5,6,2,6,7,7,9,5,6,4,0.357,normal
2025-10-09 07:18:48,3,9,6,3,7,7,5,4,7,4,6,5,1,8,6,6,8,4,4,5,0.331,normal
2025-10-09 07:18:57,8,4,6,8,6,7,4,2,7,7,6,5,3,4,7,8,5,4,5,7,0.416,normal
2025-10-09 07:18:57,8,5,5,7,8,8,4,6,6,6,5,3,2,4,4,5,6,6,5,7,0.325,normal
2025-10-09 07:19:18,8,5,3,6,9,6,4,4,4,7,8,3,1,4,5,7,9,4,6,7,0.374,normal
2025-10-09 07:19:27,6,5,6,8,9,8,7,2,7,7,5,6,1,6,3,7,5,7,5,4,0.442,normal
2025-10-09 07:19:27,6,7,5,8,6,7,4,4,4,5,6,3,3,5,5,6,8,5,5,5,0.349,normal
2025-10-09 07:19:48,6,8,5,7,9,6,7,6,6,3,4,5,2,4,7,6,9,7,6,3,0.369,normal
2025-10-09 07:19:57,7,9,3,5,5,8,7,4,6,5,4,6,3,8,5,7,7,7,6,7,0.4,normal
2025-10-09 07:19:58,5,7,4,3,8,8,7,5,3,5,8,4,3,6,7,6,9,5,8,4,0.392,normal
2025-10-09 07:20:18,2,7,7,8,6,4,6,5,6,5,6,7,2,6,5,6,8,6,8,7,0.318,normal
2025-10-09 07:20:27,5,6,3,8,6,6,6,6,5,4,7,7,3,6,7,6,9,5,7,6,0.395,normal
2025-10-09 07:20:28,3,4,3,5,5,4,8,4,5,5,8,7,1,7,6,7,7,4,6,6,0.34,normal
2025-10-09 07:20:48,2,9,3,5,7,6,8,5,7,5,5,3,3,6,6,5,9,4,6,6,0.275,normal
2025-10-09 07:20:57,3,4,3,6,5,4,7,4,4,6,7,3,3,8,7,7,8,7,7,4,0.297,normal
2025-10-09 07:20:58,3,7,6,6,5,4,6,2,3,5,8,6,1,6,6,8,5,6,6,6,0.348,normal
2025-10-09 07:21:18,3,9,4,8,8,4,7,4,6,7,5,7,3,6,5,5,7,4,8,4,0.273,normal
2025-10-09 07:21:27,2,7,6,4,7,5,4,6,6,6,7,7,1,8,6,5,8,5,6,5,0.392,normal
2025-10-09 07:21:28,8,4,7,4,7,6,7,5,6,5,5,7,1,8,4,8,6,4,6,6,0.484,normal
2025-10-09 07:21:48,6,4,4,4,9,8,4,5,6,3,6,4,2,6,4,7,9,6,5,3,0.402,normal
2025-10-09 07:21:57,8,7,3,5,9,4,7,2,4,7,5,5,2,4,3,7,9,7,4,4,0.364,normal
2025-10-09 07:21:58,8,6,6,6,7,6,5,2,4,5,8,5,3,8,4,7,5,4,8,3,0.475,normal
2025-10-09 07:22:18,6,5,3,4,6,8,8,5,3,7,6,4,2,5,5,8,8,5,5,7,0.284,normal
2025-10-09 07:22:27,5,9,6,3,6,4,5,5,4,6,4,4,3,7,6,6,6,7,4,6,0.282,normal
2025-10-09 07:22:28,6,7,4,5,9,6,7,3,4,6,8,8,1,8,4,5,7,4,8,3,0.444,normal
2025-10-09 07:22:48,7,8,6,8,8,5,4,2,3,5,8,8,1,6,6,7,7,5,5,5,0.454,normal
2025-10-09 07:22:57,7,9,3,6,8,8,8,6,3,4,6,7,2,5,7,6,7,5,6,6,0.366,normal
2025-10-09 07:22:58,8,5,5,3,5,8,7,5,7,5,4,4,1,7,6,5,9,6,6,7,0.349,normal
2025-10-09 07:23:18,2,5,5,8,5,8,6,6,6,3,8,7,1,6,5,5,9,5,8,7,0.304,normal
2025-10-09 07:23:27,4,7,5,4,8,7,5,4,4,6,4,8,1,4,3,5,8,6,4,5,0.34,normal
2025-10-09 07:23:28,5,7,4,4,5,7,8,4,3,5,4,7,3,7,3,8,7,5,5,3,0.372,normal
2025-10-09 07:23:48,8,9,3,8,8,4,5,2,3,6,5,5,1,8,6,5,8,4,6,6,0.39,normal
2025-10-09 07:23:57,6,9,6,4,7,4,5,6,6,4,6,3,1,6,4,8,8,7,8,6,0.295,normal
2025-10-09 07:23:58,2,7,7,5,9,4,5,4,3,4,7,5,2,8,4,5,7,4,5,4,0.361,normal
2025-10-09 07:24:18,2,5,3,4,7,6,6,2,5,4,6,5,3,5,7,7,6,5,6,7,0.223,normal
2025-10-09 07:24:27,5,6,6,6,6,8,8,2,5,4,5,7,1,5,4,4,5,7,7,3,0.337,normal
2025-10-09 07:24:28,4,5,5,6,8,6,7,3,6,6,4,5,3,7,4,5,8,5,6,4,0.335,normal
2025-10-09 07:24:48,7,8,6,6,7,5,4,4,5,6,8,7,2,5,5,8,8,4,5,4,0.41,normal
2025-10-09 07:24:57,5,7,5,4,5,7,8,3,5,4,5,6,1,5,4,6,6,7,7,7,0.357,normal
2025-10-09 07:24:58,4,4,5,3,5,8,5,5,7,3,7,5,3,5,4,6,8,5,5,5,0.314,normal
2025-10-09 07:25:18,8,9,6,8,8,5,4,5,3,7,7,6,2,8,6,5,8,6,5,5,0.456,normal
2025-10-09 07:25:27,4,6,3,4,7,5,8,2,7,5,6,6,1,5,3,4,9,4,8,5,0.315,normal
2025-10-09 07:25:28,6,5,7,5,7,6,7,4,7,3,7,8,3,5,6,8,5,4,7,5,0.389,normal
2025-10-09 07:25:48,5,4,6,3,8,6,6,4,5,4,4,8,3,7,5,7,6,5,4,5,0.39,normal
2025-10-09 07:25:57,5,6,5,5,6,7,6,3,6,7,8,7,3,6,5,5,5,4,7,3,0.417,normal
2025-10-09 07:25:58,7,4,3,3,7,6,7,6,4,6,5,8,2,4,4,5,9,7,5,7,0.389,normal
2025-10-09 07:26:18,4,6,5,6,9,6,5,3,5,4,4,3,3,8,6,5,8,5,6,4,0.355,normal
2025-10-09 07:26:27,5,7,4,8,5,4,5,5,3,7,8,5,2,7,4,8,9,4,6,5,0.323,normal
2025-10-09 07:26:28,7,9,6,8,7,4,8,6,4,7,7,7,2,8,3,6,8,6,4,5,0.471,normal
2025-10-09 07:26:48,3,5,3,6,7,5,5,2,6,4,8,5,1,5,7,7,9,4,8,7,0.284,normal
2025-10-09 07:26:57,3,6,5,8,8,7,6,3,3,7,8,4,3,4,5,4,5,6,7,3,0.279,normal
2025-10-09 07:26:58,2,9,4,8,6,8,5,2,5,7,6,4,1,6,6,5,5,7,6,3,0.257,normal
2025-10-09 07:27:18,2,8,6,6,7,4,8,4,5,6,6,5,3,6,7,8,6,5,7,4,0.341,normal
2025-10-09 07:27:28,3,9,5,6,9,4,4,6,4,6,8,8,2,4,6,7,7,6,6,6,0.293,normal
2025-10-09 07:27:28,2,7,5,8,9,7,7,2,6,6,4,8,1,5,6,4,9,7,6,4,0.347,normal
2025-10-09 07:27:48,4,5,3,6,5,4,5,4,6,7,6,8,3,6,4,7,5,7,8,7,0.29,normal
2025-10-09 07:27:57,2,4,7,4,6,6,8,3,6,3,4,6,3,5,3,8,8,4,8,3,0.289,normal
2025-10-09 07:27:58,2,4,6,3,7,7,7,5,4,5,7,6,2,8,4,8,9,6,4,7,0.363,normal
2025-10-09 07:28:18,7,6,7,3,7,6,8,6,5,4,5,3,1,5,4,6,5,4,4,4,0.389,normal
2025-10-09 07:28:28,8,8,5,7,6,6,7,6,3,3,4,5,3,8,6,6,6,6,6,7,0.398,normal
2025-10-09 07:28:28,4,5,6,8,7,5,6,2,6,6,6,3,3,5,3,4,9,4,7,3,0.27,normal
2025-10-09 07:28:48,2,8,5,5,6,7,5,6,4,3,7,4,3,6,6,7,6,4,6,4,0.264,normal
2025-10-09 07:28:57,2,9,4,8,7,8,7,4,6,7,4,6,1,5,5,4,5,6,6,4,0.306,normal
2025-10-09 07:28:58,4,6,3,7,7,4,5,6,5,5,4,3,1,6,4,7,5,4,4,3,0.287,normal
2025-10-09 07:29:18,7,4,5,3,6,6,6,5,5,4,8,6,3,5,4,4,8,6,4,4,0.351,normal
2025-10-09 07:29:27,5,4,6,5,7,4,7,4,5,6,8,5,1,7,7,5,6,5,4,7,0.358,normal
2025-10-09 07:29:28,6,8,6,4,7,6,7,4,7,3,5,3,1,5,5,5,5,7,4,3,0.314,normal
2025-10-09 07:29:48,8,4,4,4,9,8,5,4,5,7,6,4,1,4,5,6,7,6,5,7,0.329,normal
2025-10-09 07:29:57,6,7,4,5,7,4,4,5,6,4,7,5,1,8,3,6,6,7,7,6,0.396,normal
2025-10-09 07:29:58,2,6,5,4,7,5,7,2,4,4,7,5,1,7,4,4,8,7,4,4,0.306,normal
2025-10-09 07:30:18,4,8,3,6,9,5,4,3,5,3,5,6,3,6,3,4,5,7,5,5,0.361,normal
2025-10-09 07:30:27,2,5,4,5,5,7,7,3,5,7,6,5,1,6,6,6,6,5,6,7,0.249,normal
2025-10-09 07:30:28,3,5,4,4,9,8,4,3,7,6,8,8,2,6,5,6,6,7,6,6,0.376,normal
2025-10-09 07:30:48,3,6,3,6,9,7,8,6,4,3,4,6,3,7,3,8,6,5,8,3,0.352,normal
2025-10-09 07:30:58,7,9,5,6,7,5,5,2,3,5,5,4,2,4,4,5,8,5,6,6,0.297,normal
2025-10-09 07:30:58,3,9,7,6,9,5,7,6,5,7,6,7,2,8,3,4,7,6,8,6,0.361,normal
2025-10-09 07:31:18,5,9,3,4,8,4,8,4,4,6,5,7,2,4,6,4,7,5,5,7,0.346,normal
2025-10-09 07:31:28,7,9,4,7,5,8,5,4,7,6,7,6,1,8,6,4,5,6,4,7,0.364,normal
2025-10-09 07:31:28,4,5,6,3,5,7,6,2,5,5,6,3,3,8,6,8,5,7,7,7,0.366,normal
2025-10-09 07:31:48,5,9,5,5,8,4,8,4,5,7,7,5,3,4,3,6,6,7,5,3,0.371,normal
2025-10-09 07:31:58,6,5,4,5,9,7,6,5,7,7,8,6,3,6,6,5,7,6,4,5,0.409,normal
2025-10-09 07:31:58,2,8,7,4,8,7,7,6,4,7,4,7,3,7,3,8,6,5,5,5,0.31,normal
2025-10-09 07:32:18,5,6,6,5,6,7,4,6,3,3,5,3,3,4,7,6,7,5,6,3,0.319,normal
2025-10-09 07:32:28,6,7,7,3,8,6,5,3,4,4,6,6,1,6,3,5,7,4,4,3,0.355,normal
2025-10-09 07:32:28,6,4,5,5,5,8,5,5,3,3,6,6,3,5,3,5,6,6,5,4,0.31,normal
2025-10-09 07:32:48,5,7,5,8,9,5,7,5,4,6,5,3,1,7,6,8,6,4,6,5,0.321,normal
2025-10-09 07:32:58,8,9,4,5,5,7,5,3,5,4,4,6,2,5,5,5,7,4,5,4,0.375,normal
2025-10-09 07:32:58,6,7,7,5,8,4,6,4,7,5,7,7,3,6,5,5,5,4,6,5,0.424,normal
2025-10-09 07:33:18,6,4,4,6,9,7,6,2,6,5,4,4,3,4,5,7,5,7,5,6,0.331,normal
2025-10-09 07:33:28,3,8,4,3,5,8,5,4,5,7,6,7,1,5,4,6,6,7,7,5,0.3,normal
2025-10-09 07:33:28,6,6,3,7,8,6,8,6,6,4,8,4,1,6,7,6,7,5,8,3,0.345,normal
2025-10-09 07:33:48,2,7,4,7,9,8,6,2,3,3,4,5,1,5,3,8,8,7,6,5,0.267,normal
2025-10-09 07:33:58,2,9,5,3,8,4,5,3,3,5,7,4,2,4,5,6,6,5,6,7,0.241,normal
2025-10-09 07:33:58,3,7,4,6,7,4,4,5,4,7,6,7,3,8,5,4,9,4,7,4,0.306,normal
2025-10-09 07:34:18,4,9,7,3,9,5,6,2,7,7,7,4,1,8,4,5,8,6,4,4,0.352,normal
2025-10-09 07:34:28,4,7,5,5,9,6,6,2,5,7,7,5,2,4,7,7,9,6,8,7,0.344,normal
2025-10-09 07:34:28,7,4,7,6,9,8,7,3,5,3,7,7,2,5,3,7,6,4,4,3,0.416,normal
2025-10-09 07:34:48,7,7,6,8,9,8,4,4,3,4,7,7,1,6,6,4,9,6,6,4,0.413,normal
2025-10-09 07:34:58,5,6,5,8,7,8,8,5,5,6,6,7,2,4,6,8,9,5,7,7,0.395,normal
2025-10-09 07:34:58,3,8,7,5,8,6,4,4,5,7,6,4,2,8,6,4,8,4,8,3,0.344,normal
2025-10-09 07:35:18,5,7,5,6,5,8,5,4,7,4,8,3,1,8,5,7,5,6,7,6,0.355,normal
2025-10-09 07:35:28,4,5,3,6,5,4,7,2,5,6,4,3,3,8,3,8,8,5,7,3,0.225,normal
2025-10-09 07:35:28,8,7,5,4,5,6,5,5,5,5,7,6,2,8,5,7,5,5,4,7,0.385,normal
2025-10-09 07:35:48,7,5,3,4,8,6,6,5,3,7,7,7,3,6,3,7,7,7,7,6,0.41,normal
2025-10-09 07:35:58,6,7,3,5,7,4,6,2,5,3,7,7,1,6,7,8,6,6,5,7,0.373,normal
2025-10-09 07:35:58,6,6,5,4,6,5,8,3,3,3,5,3,1,7,7,8,5,7,6,3,0.331,normal
2025-10-09 07:36:18,6,4,3,6,9,8,8,2,5,3,4,3,1,5,4,6,9,6,6,5,0.327,normal
2025-10-09 07:36:28,3,8,3,5,5,4,6,3,5,7,4,5,2,7,3,7,7,7,4,6,0.291,normal
2025-10-09 07:36:28,5,8,5,7,6,8,8,3,4,5,7,6,1,5,3,8,5,5,5,6,0.313,normal
2025-10-09 07:36:48,8,6,3,3,6,8,8,3,7,5,7,8,3,4,6,8,8,6,6,3,0.403,normal
2025-10-09 07:36:58,8,4,5,5,8,8,6,4,3,6,5,4,3,6,7,5,8,7,6,5,0.422,normal
2025-10-09 07:36:58,6,9,5,7,5,4,4,3,5,5,4,8,2,7,5,4,5,5,6,3,0.403,normal
2025-10-09 07:37:18,4,6,5,7,6,7,8,6,6,3,5,6,2,6,7,7,8,4,6,3,0.384,normal
2025-10-09 07:37:28,2,9,6,7,9,5,7,6,5,5,5,5,3,4,3,4,5,7,8,4,0.243,normal
2025-10-09 07:37:28,3,8,4,7,7,8,6,5,6,7,5,3,2,6,7,4,5,6,6,6,0.305,normal
2025-10-09 07:37:48,6,9,3,8,5,8,6,4,3,3,7,3,3,6,5,5,7,6,7,4,0.344,normal
2025-10-09 07:37:58,5,5,5,7,9,4,7,6,4,3,6,6,1,8,4,4,8,6,5,7,0.356,normal
2025-10-09 07:37:58,6,7,6,8,6,7,8,2,3,5,8,6,1,6,5,7,8,6,4,3,0.414,normal
2025-10-09 07:38:18,5,8,7,6,6,8,6,2,3,5,6,5,3,5,4,4,9,4,7,6,0.322,normal
2025-10-09 07:38:28,8,8,7,3,5,5,4,5,6,7,7,3,3,4,4,6,8,5,6,3,0.321,normal
2025-10-09 07:38:28,7,9,7,7,5,8,6,4,7,3,6,4,1,6,7,6,7,4,8,7,0.366,normal
2025-10-09 07:38:48,3,4,5,4,5,7,5,6,6,6,8,4,3,6,4,6,9,7,8,6,0.318,normal
2025-10-09 07:38:58,2,8,5,6,8,4,8,6,4,7,5,6,1,4,5,8,5,6,5,6,0.325,normal
2025-10-09 07:38:58,7,4,7,3,8,4,7,3,4,4,7,3,1,4,4,7,9,5,8,4,0.379,normal
2025-10-09 07:39:18,7,7,4,8,6,5,4,5,3,5,4,3,1,4,3,8,5,7,4,7,0.277,normal
2025-10-09 07:39:28,3,8,7,3,9,8,7,3,5,7,7,3,1,7,5,8,8,5,7,3,0.376,normal
2025-10-09 07:39:28,2,7,3,7,7,4,8,4,6,4,5,3,3,6,7,4,9,4,7,6,0.215,normal
2025-10-09 07:39:49,3,8,6,7,7,5,4,6,7,3,4,6,1,6,4,7,9,7,8,3,0.29,normal
2025-10-09 07:39:58,3,4,6,3,8,8,5,3,4,5,8,8,1,6,4,8,5,6,8,7,0.418,normal
2025-10-09 07:39:58,6,6,5,4,6,4,5,5,7,4,7,4,1,7,7,6,6,6,5,6,0.385,normal
2025-10-09 07:40:18,3,7,7,8,5,7,8,6,7,7,4,5,3,7,6,8,8,6,5,4,0.297,normal
2025-10-09 07:40:28,2,8,5,4,8,6,8,2,4,4,8,8,3,6,7,4,9,4,5,6,0.341,normal
2025-10-09 07:40:28,6,9,7,7,9,5,6,5,7,3,6,4,2,8,4,8,8,7,4,7,0.417,normal
2025-10-09 07:40:48,5,4,6,5,9,5,7,3,5,3,7,4,1,4,4,5,8,4,5,7,0.31,normal
2025-10-09 07:40:58,3,5,6,5,5,6,6,3,3,7,8,3,1,8,4,6,8,7,5,4,0.284,normal
2025-10-09 07:40:58,7,8,3,5,8,4,6,5,6,6,5,6,1,4,7,8,5,6,6,4,0.37,normal
2025-10-09 07:41:19,8,8,3,6,8,7,5,6,3,6,4,5,2,4,7,5,9,7,4,7,0.384,normal
2025-10-09 07:41:28,2,8,3,6,9,5,7,3,3,7,6,7,1,6,3,7,9,7,5,7,0.352,normal
2025-10-09 07:41:28,3,5,7,3,8,5,6,4,4,5,6,4,1,8,4,8,6,6,4,4,0.378,normal
2025-10-09 07:41:48,2,4,7,7,7,7,5,6,5,7,5,4,2,6,6,7,6,5,8,7,0.273,normal
2025-10-09 07:41:58,2,6,7,3,5,5,4,4,3,7,8,5,2,6,4,4,6,4,5,6,0.301,normal
2025-10-09 07:41:58,3,4,7,5,9,5,7,6,3,5,8,3,1,8,4,4,5,4,8,3,0.318,normal
2025-10-09 07:42:18,8,9,3,7,7,4,7,5,4,5,8,4,3,6,5,8,6,5,7,7,0.315,normal
2025-10-09 07:42:28,2,6,7,8,5,4,7,5,3,3,5,3,2,7,4,4,8,6,5,4,0.292,normal
2025-10-09 07:42:28,8,7,4,7,6,4,6,4,7,5,4,7,2,7,3,5,5,7,7,4,0.351,normal
2025-10-09 07:42:48,8,9,5,8,5,5,4,4,4,7,5,4,1,7,4,4,9,6,5,5,0.363,normal
2025-10-09 07:42:58,2,7,7,4,9,5,7,6,4,6,5,5,1,5,3,4,8,5,8,4,0.266,normal
2025-10-09 07:42:58,8,7,6,5,6,8,5,2,5,4,6,6,1,7,3,4,7,5,4,4,0.464,normal
2025-10-09 07:43:19,7,8,5,8,5,6,8,4,5,6,7,6,1,6,7,6,8,7,5,5,0.347,normal
2025-10-09 07:43:28,8,5,4,8,8,7,8,3,5,7,5,4,2,4,6,4,5,5,5,3,0.378,normal
2025-10-09 07:43:28,6,8,3,4,7,5,7,6,5,7,4,7,3,6,6,6,6,6,5,3,0.384,normal
2025-10-09 07:43:49,3,9,3,3,6,5,7,6,6,4,6,3,2,5,4,8,7,4,6,3,0.245,normal
2025-10-09 07:43:58,3,8,3,7,9,4,8,2,6,7,6,8,1,4,5,6,5,7,5,3,0.341,normal
2025-10-09 07:43:58,2,8,5,6,7,5,4,4,5,5,6,4,2,7,4,8,7,7,7,4,0.249,normal
2025-10-09 07:44:19,5,4,3,8,5,7,6,6,5,4,5,7,3,4,4,6,6,7,8,3,0.367,normal
2025-10-09 07:44:28,2,7,7,5,6,4,7,4,3,6,6,7,3,5,7,6,7,6,6,5,0.275,normal
2025-10-09 07:44:28,4,6,6,6,6,7,7,2,6,7,6,3,1,8,3,8,6,6,6,6,0.365,normal
2025-10-09 07:44:49,5,7,3,5,7,5,7,6,4,7,5,3,2,7,7,5,5,7,7,6,0.334,normal
2025-10-09 07:44:58,3,9,7,5,5,6,8,6,5,3,6,5,1,7,4,7,7,6,6,7,0.332,normal
2025-10-09 07:44:58,3,6,6,3,7,8,7,5,7,7,6,7,1,4,7,8,7,4,6,6,0.309,normal
2025-10-09 07:45:19,4,4,3,3,5,4,6,5,5,3,6,8,3,4,7,5,5,7,5,5,0.313,normal
2025-10-09 07:45:28,4,7,6,6,8,7,4,2,4,3,4,5,1,5,3,7,9,6,7,3,0.353,normal
2025-10-09 07:45:28,6,6,6,4,5,7,5,2,4,4,5,8,2,8,6,6,7,7,7,5,0.429,normal
2025-10-09 07:45:49,2,8,5,5,6,5,4,6,5,6,8,8,3,6,5,5,5,6,6,4,0.3,normal
2025-10-09 07:45:58,6,6,3,5,9,5,4,4,4,3,5,3,1,4,3,5,5,4,4,6,0.251,normal
2025-10-09 07:45:58,8,4,7,5,8,6,8,3,6,6,5,3,1,6,6,7,9,6,7,7,0.345,normal
2025-10-09 07:46:19,8,8,5,7,7,6,4,5,7,5,7,3,3,8,4,7,7,5,8,4,0.414,normal
2025-10-09 07:46:28,6,6,5,8,8,8,4,3,7,6,8,5,3,4,3,4,7,7,6,4,0.413,normal
2025-10-09 07:46:28,6,4,4,8,6,4,4,4,5,7,5,5,3,6,5,5,6,4,5,5,0.34,normal
2025-10-09 07:46:49,4,4,7,7,7,8,7,3,5,4,4,5,3,8,5,7,8,6,6,5,0.357,normal
2025-10-09 07:46:58,5,4,4,4,5,4,7,4,3,3,7,3,3,5,5,6,8,4,8,7,0.259,normal
2025-10-09 07:46:58,4,5,3,4,6,8,7,5,5,3,8,8,1,8,3,7,9,4,7,3,0.386,normal
